# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 1020.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   2.1650077536   2.1591826736   1.55589  3.69808    2.7715   2.0849   2.1132   1.1087   0.6039   0.1515  -0.4794  -0.9711  -1.0359  -1.0950  -1.0999  -0.9719
   2.1655850615   2.1597477887   1.55614  3.69811    2.7702   2.0840   2.1123   1.1079   0.6032   0.1509  -0.4799  -0.9715  -1.0363  -1.0953  -1.1003  -0.9723
   2.1661623694   2.1603128170   1.55649  3.69814    2.7689   2.0828   2.1112   1.1069   0.6022   0.1500  -0.4807  -0.9722  -1.0370  -1.0960  -1.1010  -0.9730
   2.1667396772   2.1608777834   1.55687  3.69816    2.7675   2.0817   2.1100   1.1058   0.6012   0.1490  -0.4816  -0.9730  -1.0378  -1.0968  -1.1017  -0.9738
   2.1673169851   2.1614426581   1.55722  3.69819    2.7661   2.0805   2.1088   1.1048   0.6003   0.1481  -0.4823  -0.9737  -1.0385  -1.0975  -1.1024  -0.9745
   2.1678942930   2.1620077892   1.55753  3.69822    2.7648   2.0795   2.1078   1.1039   0.5994   0.1473  -0.4830  -0.9742  -1.0390  -1.0980  -1.1029  -0.9750
   2.1684716008   2.1625729752   1.55785  3.69825    2.7634   2.0784   2.1067   1.1029   0.5986   0.1465  -0.4837  -0.9749  -1.0396  -1.0986  -1.1035  -0.9757
   2.1690489087   2.1631378543   1.55819  3.69828    2.7620   2.0772   2.1055   1.1019   0.5976   0.1457  -0.4845  -0.9755  -1.0403  -1.0992  -1.1041  -0.9763
   2.1696262166   2.1637029464   1.55847  3.69832    2.7607   2.0762   2.1045   1.1011   0.5968   0.1450  -0.4850  -0.9760  -1.0407  -1.0997  -1.1046  -0.9768
   2.1702035244   2.1642680797   1.55870  3.69836    2.7595   2.0753   2.1036   1.1003   0.5962   0.1444  -0.4855  -0.9763  -1.0411  -1.0999  -1.1049  -0.9771
   2.1707808323   2.1648332416   1.55896  3.69839    2.7582   2.0743   2.1026   1.0995   0.5955   0.1437  -0.4860  -0.9767  -1.0414  -1.1003  -1.1053  -0.9775
   2.1713581401   2.1653983717   1.55925  3.69843    2.7569   2.0733   2.1015   1.0986   0.5947   0.1430  -0.4866  -0.9773  -1.0420  -1.1008  -1.1058  -0.9781
   2.1719354480   2.1659633290   1.55962  3.69845    2.7555   2.0721   2.1004   1.0976   0.5937   0.1420  -0.4875  -0.9780  -1.0427  -1.1016  -1.1065  -0.9788
   2.1725127559   2.1665285115   1.55998  3.69848    2.7541   2.0710   2.0992   1.0965   0.5927   0.1411  -0.4883  -0.9787  -1.0434  -1.1022  -1.1072  -0.9796
   2.1730900637   2.1670937705   1.56034  3.69851    2.7527   2.0698   2.0980   1.0955   0.5918   0.1402  -0.4891  -0.9795  -1.0441  -1.1029  -1.1079  -0.9803
   2.1736673716   2.1676584566   1.56076  3.69853    2.7513   2.0685   2.0968   1.0944   0.5907   0.1392  -0.4901  -0.9804  -1.0450  -1.1038  -1.1088  -0.9812
   2.1742446795   2.1682233919   1.56111  3.69856    2.7499   2.0674   2.0957   1.0934   0.5897   0.1383  -0.4908  -0.9810  -1.0457  -1.1045  -1.1094  -0.9819
   2.1748219873   2.1687884310   1.56143  3.69859    2.7486   2.0663   2.0946   1.0924   0.5889   0.1375  -0.4915  -0.9817  -1.0463  -1.1051  -1.1100  -0.9825
   2.1753992952   2.1693535044   1.56184  3.69861    2.7471   2.0651   2.0933   1.0913   0.5878   0.1365  -0.4925  -0.9825  -1.0471  -1.1059  -1.1108  -0.9834
   2.1759766031   2.1699184701   1.56226  3.69864    2.7457   2.0638   2.0921   1.0901   0.5867   0.1354  -0.4935  -0.9834  -1.0480  -1.1068  -1.1117  -0.9843
   2.1765539109   2.1704836006   1.56268  3.69866    2.7443   2.0626   2.0908   1.0890   0.5856   0.1344  -0.4944  -0.9843  -1.0489  -1.1077  -1.1126  -0.9852
   2.1771312188   2.1710489250   1.56311  3.69868    2.7428   2.0613   2.0895   1.0878   0.5844   0.1333  -0.4954  -0.9853  -1.0498  -1.1086  -1.1135  -0.9861
   2.1777085267   2.1716136981   1.56356  3.69871    2.7413   2.0599   2.0882   1.0865   0.5833   0.1321  -0.4965  -0.9863  -1.0508  -1.1096  -1.1145  -0.9871
   2.1782858345   2.1721787151   1.56401  3.69873    2.7398   2.0586   2.0869   1.0853   0.5821   0.1310  -0.4975  -0.9872  -1.0518  -1.1105  -1.1154  -0.9881
   2.1788631424   2.1727437955   1.56442  3.69875    2.7384   2.0574   2.0856   1.0842   0.5810   0.1300  -0.4985  -0.9881  -1.0526  -1.1114  -1.1163  -0.9890
   2.1794404502   2.1733088641   1.56483  3.69878    2.7369   2.0561   2.0843   1.0830   0.5799   0.1289  -0.4994  -0.9890  -1.0535  -1.1122  -1.1171  -0.9898
   2.1800177581   2.1738738836   1.56524  3.69880    2.7355   2.0549   2.0831   1.0819   0.5789   0.1279  -0.5004  -0.9898  -1.0544  -1.1130  -1.1180  -0.9907
   2.1805950660   2.1744387428   1.56567  3.69883    2.7340   2.0536   2.0818   1.0807   0.5777   0.1268  -0.5014  -0.9907  -1.0553  -1.1139  -1.1189  -0.9916
   2.1811723738   2.1750037927   1.56611  3.69885    2.7325   2.0523   2.0805   1.0795   0.5766   0.1257  -0.5024  -0.9917  -1.0562  -1.1149  -1.1198  -0.9925
   2.1817496817   2.1755689535   1.56653  3.69887    2.7310   2.0510   2.0792   1.0783   0.5755   0.1247  -0.5034  -0.9926  -1.0571  -1.1157  -1.1207  -0.9935
   2.1823269896   2.1761338123   1.56693  3.69890    2.7296   2.0498   2.0780   1.0772   0.5744   0.1236  -0.5043  -0.9934  -1.0579  -1.1166  -1.1215  -0.9943
   2.1829042974   2.1766988488   1.56740  3.69892    2.7281   2.0484   2.0766   1.0759   0.5732   0.1225  -0.5054  -0.9945  -1.0589  -1.1176  -1.1225  -0.9953
   2.1834816053   2.1772639807   1.56787  3.69894    2.7265   2.0470   2.0752   1.0747   0.5720   0.1213  -0.5065  -0.9955  -1.0600  -1.1186  -1.1235  -0.9964
   2.1840589132   2.1778289128   1.56831  3.69897    2.7250   2.0457   2.0739   1.0735   0.5708   0.1202  -0.5075  -0.9964  -1.0609  -1.1195  -1.1244  -0.9973
   2.1846362210   2.1783936736   1.56878  3.69899    2.7235   2.0444   2.0726   1.0722   0.5696   0.1190  -0.5086  -0.9975  -1.0619  -1.1205  -1.1255  -0.9984
   2.1852135289   2.1789583721   1.56928  3.69901    2.7220   2.0429   2.0711   1.0709   0.5683   0.1177  -0.5098  -0.9986  -1.0630  -1.1217  -1.1266  -0.9995
   2.1857908367   2.1795232646   1.56979  3.69903    2.7204   2.0415   2.0697   1.0695   0.5670   0.1165  -0.5110  -0.9998  -1.0642  -1.1228  -1.1277  -1.0006
   2.1863681446   2.1800882433   1.57028  3.69905    2.7188   2.0401   2.0683   1.0682   0.5657   0.1152  -0.5121  -1.0008  -1.0653  -1.1239  -1.1288  -1.0017
   2.1869454525   2.1806532786   1.57075  3.69907    2.7173   2.0387   2.0669   1.0669   0.5645   0.1141  -0.5132  -1.0019  -1.0663  -1.1249  -1.1298  -1.0027
   2.1875227603   2.1812181077   1.57121  3.69910    2.7157   2.0373   2.0655   1.0656   0.5633   0.1129  -0.5143  -1.0029  -1.0673  -1.1258  -1.1308  -1.0038
   2.1881000682   2.1817829173   1.57170  3.69912    2.7141   2.0359   2.0641   1.0643   0.5620   0.1117  -0.5155  -1.0039  -1.0683  -1.1269  -1.1318  -1.0048
   2.1886773761   2.1823480300   1.57219  3.69914    2.7125   2.0345   2.0627   1.0630   0.5607   0.1104  -0.5166  -1.0050  -1.0694  -1.1280  -1.1329  -1.0059
   2.1892546839   2.1829127768   1.57268  3.69916    2.7110   2.0331   2.0612   1.0616   0.5595   0.1092  -0.5178  -1.0061  -1.0705  -1.1291  -1.1340  -1.0070
   2.1898319918   2.1834774934   1.57322  3.69918    2.7093   2.0316   2.0597   1.0602   0.5581   0.1078  -0.5191  -1.0074  -1.0717  -1.1303  -1.1352  -1.0083
   2.1904092997   2.1840424980   1.57372  3.69920    2.7078   2.0302   2.0583   1.0589   0.5568   0.1066  -0.5203  -1.0085  -1.0728  -1.1314  -1.1363  -1.0094
   2.1909866075   2.1846074020   1.57416  3.69923    2.7062   2.0288   2.0570   1.0577   0.5556   0.1055  -0.5213  -1.0094  -1.0738  -1.1323  -1.1372  -1.0103
   2.1915639154   2.1851722037   1.57468  3.69925    2.7046   2.0274   2.0555   1.0563   0.5543   0.1042  -0.5225  -1.0106  -1.0749  -1.1334  -1.1383  -1.0115
   2.1921412233   2.1857369183   1.57521  3.69927    2.7030   2.0259   2.0540   1.0549   0.5529   0.1029  -0.5238  -1.0118  -1.0761  -1.1346  -1.1395  -1.0127
   2.1927185311   2.1863015583   1.57571  3.69929    2.7013   2.0244   2.0526   1.0535   0.5516   0.1016  -0.5249  -1.0129  -1.0772  -1.1357  -1.1406  -1.0138
   2.1932958390   2.1868664169   1.57622  3.69931    2.6997   2.0229   2.0511   1.0521   0.5503   0.1003  -0.5262  -1.0140  -1.0783  -1.1368  -1.1417  -1.0149
   2.1938731468   2.1874313711   1.57671  3.69933    2.6981   2.0215   2.0496   1.0508   0.5490   0.0991  -0.5273  -1.0151  -1.0794  -1.1379  -1.1428  -1.0160
   2.1944504547   2.1879959379   1.57718  3.69936    2.6965   2.0201   2.0483   1.0495   0.5478   0.0979  -0.5284  -1.0161  -1.0804  -1.1388  -1.1438  -1.0170
   2.1950277626   2.1885606351   1.57764  3.69938    2.6950   2.0188   2.0469   1.0483   0.5466   0.0968  -0.5294  -1.0171  -1.0814  -1.1398  -1.1447  -1.0180
   2.1956050704   2.1891254722   1.57818  3.69940    2.6933   2.0172   2.0454   1.0468   0.5452   0.0954  -0.5307  -1.0183  -1.0826  -1.1411  -1.1460  -1.0192
   2.1961823783   2.1896904216   1.57873  3.69942    2.6917   2.0157   2.0438   1.0454   0.5438   0.0940  -0.5320  -1.0196  -1.0838  -1.1423  -1.1472  -1.0205
   2.1967596862   2.1902551628   1.57924  3.69945    2.6900   2.0142   2.0423   1.0440   0.5425   0.0928  -0.5332  -1.0207  -1.0849  -1.1434  -1.1483  -1.0216
   2.1973369940   2.1908197657   1.57980  3.69946    2.6883   2.0127   2.0408   1.0425   0.5410   0.0913  -0.5346  -1.0220  -1.0862  -1.1447  -1.1496  -1.0229
   2.1979143019   2.1913847259   1.58033  3.69949    2.6867   2.0111   2.0393   1.0411   0.5396   0.0900  -0.5359  -1.0232  -1.0874  -1.1458  -1.1507  -1.0241
   2.1984916098   2.1919491690   1.58084  3.69951    2.6850   2.0097   2.0378   1.0397   0.5383   0.0887  -0.5371  -1.0243  -1.0885  -1.1469  -1.1518  -1.0252
   2.1990689176   2.1925133458   1.58143  3.69952    2.6833   2.0081   2.0362   1.0381   0.5368   0.0872  -0.5385  -1.0257  -1.0899  -1.1483  -1.1532  -1.0266
   2.1996462255   2.1930780975   1.58200  3.69954    2.6816   2.0065   2.0346   1.0366   0.5354   0.0858  -0.5398  -1.0270  -1.0912  -1.1496  -1.1545  -1.0279
   2.2002235333   2.1936428056   1.58256  3.69956    2.6800   2.0050   2.0331   1.0352   0.5339   0.0844  -0.5412  -1.0283  -1.0925  -1.1509  -1.1558  -1.0292
   2.2008008412   2.1942071056   1.58321  3.69957    2.6782   2.0032   2.0313   1.0335   0.5323   0.0828  -0.5428  -1.0299  -1.0940  -1.1524  -1.1573  -1.0308
   2.2013781491   2.1947712969   1.58380  3.69959    2.6765   2.0016   2.0297   1.0319   0.5308   0.0813  -0.5442  -1.0312  -1.0954  -1.1538  -1.1587  -1.0321
   2.2019554569   2.1953353767   1.58438  3.69960    2.6748   2.0000   2.0281   1.0304   0.5292   0.0798  -0.5456  -1.0326  -1.0967  -1.1551  -1.1600  -1.0335
   2.2025327648   2.1958992635   1.58498  3.69962    2.6730   1.9984   2.0265   1.0288   0.5277   0.0783  -0.5471  -1.0340  -1.0981  -1.1565  -1.1614  -1.0348
   2.2031100727   2.1964633836   1.58551  3.69964    2.6713   1.9969   2.0249   1.0274   0.5263   0.0770  -0.5483  -1.0351  -1.0993  -1.1577  -1.1625  -1.0360
   2.2036873805   2.1970276882   1.58603  3.69967    2.6697   1.9953   2.0234   1.0260   0.5250   0.0757  -0.5495  -1.0363  -1.1004  -1.1588  -1.1637  -1.0372
   2.2042646884   2.1975915577   1.58662  3.69968    2.6680   1.9938   2.0218   1.0245   0.5235   0.0742  -0.5509  -1.0376  -1.1018  -1.1601  -1.1650  -1.0385
   2.2048419963   2.1981556577   1.58717  3.69970    2.6663   1.9922   2.0203   1.0230   0.5221   0.0728  -0.5522  -1.0389  -1.1030  -1.1614  -1.1663  -1.0398
   2.2054193041   2.1987196927   1.58770  3.69973    2.6646   1.9907   2.0188   1.0216   0.5207   0.0715  -0.5535  -1.0400  -1.1042  -1.1625  -1.1674  -1.0409
   2.2059966120   2.1992836054   1.58827  3.69974    2.6629   1.9891   2.0172   1.0200   0.5192   0.0701  -0.5549  -1.0414  -1.1055  -1.1638  -1.1687  -1.0423
   2.2065739199   2.1998478814   1.58886  3.69976    2.6611   1.9875   2.0156   1.0185   0.5177   0.0686  -0.5563  -1.0427  -1.1068  -1.1652  -1.1701  -1.0436
   2.2071512277   2.2004115623   1.58950  3.69977    2.6594   1.9858   2.0139   1.0169   0.5161   0.0670  -0.5578  -1.0442  -1.1083  -1.1667  -1.1716  -1.0451
   2.2077285356   2.2009751995   1.59016  3.69978    2.6576   1.9841   2.0121   1.0151   0.5144   0.0654  -0.5595  -1.0458  -1.1099  -1.1683  -1.1732  -1.0467
   2.2083058434   2.2015391683   1.59074  3.69980    2.6559   1.9825   2.0105   1.0136   0.5129   0.0639  -0.5608  -1.0472  -1.1112  -1.1696  -1.1745  -1.0481
   2.2088831513   2.2021030345   1.59132  3.69982    2.6542   1.9809   2.0089   1.0121   0.5114   0.0624  -0.5623  -1.0485  -1.1126  -1.1709  -1.1758  -1.0494
   2.2094604592   2.2026672999   1.59200  3.69982    2.6524   1.9791   2.0072   1.0103   0.5097   0.0607  -0.5639  -1.0502  -1.1143  -1.1726  -1.1775  -1.0511
   2.2100377670   2.2032312862   1.59271  3.69983    2.6506   1.9773   2.0054   1.0086   0.5079   0.0590  -0.5657  -1.0519  -1.1160  -1.1743  -1.1792  -1.0528
   2.2106150749   2.2037948238   1.59335  3.69984    2.6488   1.9756   2.0037   1.0069   0.5063   0.0573  -0.5673  -1.0534  -1.1175  -1.1758  -1.1807  -1.0543
   2.2111923828   2.2043587774   1.59400  3.69985    2.6471   1.9739   2.0020   1.0052   0.5046   0.0557  -0.5688  -1.0550  -1.1190  -1.1774  -1.1823  -1.0559
   2.2117696906   2.2049224122   1.59455  3.69988    2.6453   1.9723   2.0004   1.0037   0.5032   0.0543  -0.5702  -1.0562  -1.1203  -1.1786  -1.1835  -1.0571
   2.2123469985   2.2054862444   1.59516  3.69989    2.6436   1.9706   1.9987   1.0021   0.5017   0.0528  -0.5716  -1.0576  -1.1217  -1.1800  -1.1849  -1.0585
   2.2129243064   2.2060501275   1.59583  3.69990    2.6418   1.9689   1.9970   1.0004   0.5000   0.0511  -0.5732  -1.0592  -1.1233  -1.1816  -1.1865  -1.0601
   2.2135016142   2.2066136870   1.59650  3.69991    2.6400   1.9671   1.9952   0.9987   0.4983   0.0494  -0.5749  -1.0608  -1.1249  -1.1832  -1.1881  -1.0617
   2.2140789221   2.2071776430   1.59716  3.69993    2.6382   1.9654   1.9935   0.9970   0.4966   0.0478  -0.5765  -1.0624  -1.1264  -1.1847  -1.1896  -1.0633
   2.2146562300   2.2077412397   1.59779  3.69994    2.6364   1.9637   1.9917   0.9953   0.4950   0.0462  -0.5780  -1.0639  -1.1279  -1.1862  -1.1911  -1.0648
   2.2152335378   2.2083048534   1.59842  3.69996    2.6346   1.9620   1.9900   0.9937   0.4934   0.0446  -0.5796  -1.0654  -1.1294  -1.1877  -1.1926  -1.0662
   2.2158108457   2.2088684595   1.59906  3.69997    2.6328   1.9603   1.9883   0.9920   0.4917   0.0430  -0.5811  -1.0668  -1.1309  -1.1892  -1.1941  -1.0677
   2.2163881535   2.2094322326   1.59972  3.69998    2.6310   1.9585   1.9866   0.9903   0.4900   0.0414  -0.5827  -1.0684  -1.1325  -1.1907  -1.1956  -1.0693
   2.2169654614   2.2099959367   1.60040  3.70000    2.6291   1.9567   1.9848   0.9886   0.4883   0.0397  -0.5844  -1.0700  -1.1341  -1.1924  -1.1972  -1.0709
   2.2175427693   2.2105596519   1.60106  3.70001    2.6273   1.9550   1.9830   0.9868   0.4866   0.0380  -0.5860  -1.0716  -1.1356  -1.1939  -1.1988  -1.0725
   2.2181200771   2.2111231721   1.60171  3.70002    2.6255   1.9532   1.9813   0.9852   0.4850   0.0364  -0.5876  -1.0731  -1.1371  -1.1954  -1.2003  -1.0740
   2.2186973850   2.2116865899   1.60239  3.70004    2.6236   1.9514   1.9795   0.9834   0.4833   0.0347  -0.5893  -1.0748  -1.1388  -1.1971  -1.2019  -1.0756
   2.2192746929   2.2122499311   1.60302  3.70005    2.6218   1.9497   1.9778   0.9818   0.4816   0.0331  -0.5908  -1.0762  -1.1402  -1.1985  -1.2034  -1.0771
   2.2198520007   2.2128133680   1.60371  3.70006    2.6199   1.9479   1.9760   0.9800   0.4799   0.0314  -0.5925  -1.0779  -1.1419  -1.2002  -1.2051  -1.0788
   2.2204293086   2.2133769915   1.60436  3.70008    2.6181   1.9462   1.9742   0.9783   0.4782   0.0297  -0.5940  -1.0794  -1.1434  -1.2017  -1.2066  -1.0803
   2.2210066165   2.2139402156   1.60504  3.70009    2.6163   1.9444   1.9724   0.9765   0.4765   0.0280  -0.5957  -1.0810  -1.1450  -1.2033  -1.2082  -1.0819
   2.2215839243   2.2145038486   1.60571  3.70011    2.6144   1.9426   1.9706   0.9748   0.4748   0.0264  -0.5973  -1.0826  -1.1466  -1.2048  -1.2097  -1.0835
   2.2221612322   2.2150673284   1.60631  3.70012    2.6126   1.9409   1.9690   0.9732   0.4733   0.0248  -0.5988  -1.0840  -1.1480  -1.2062  -1.2111  -1.0849
   2.2227385400   2.2156305667   1.60698  3.70014    2.6107   1.9391   1.9672   0.9715   0.4716   0.0232  -0.6004  -1.0856  -1.1495  -1.2078  -1.2127  -1.0864
   2.2233158479   2.2161942647   1.60766  3.70015    2.6088   1.9373   1.9654   0.9697   0.4698   0.0215  -0.6020  -1.0872  -1.1511  -1.2094  -1.2143  -1.0880
   2.2238931558   2.2167574282   1.60834  3.70017    2.6070   1.9355   1.9635   0.9679   0.4681   0.0198  -0.6037  -1.0888  -1.1527  -1.2110  -1.2159  -1.0896
   2.2244704636   2.2173206017   1.60901  3.70018    2.6051   1.9337   1.9617   0.9662   0.4664   0.0181  -0.6053  -1.0904  -1.1543  -1.2126  -1.2175  -1.0912
   2.2250477715   2.2178839070   1.60971  3.70019    2.6032   1.9319   1.9599   0.9644   0.4646   0.0163  -0.6070  -1.0920  -1.1560  -1.2142  -1.2191  -1.0929
   2.2256250794   2.2184471981   1.61038  3.70021    2.6013   1.9301   1.9581   0.9627   0.4629   0.0146  -0.6087  -1.0936  -1.1576  -1.2158  -1.2207  -1.0945
   2.2262023872   2.2190103139   1.61103  3.70022    2.5995   1.9283   1.9563   0.9610   0.4612   0.0130  -0.6103  -1.0951  -1.1591  -1.2173  -1.2222  -1.0960
   2.2267796951   2.2195736309   1.61172  3.70024    2.5976   1.9265   1.9545   0.9592   0.4595   0.0113  -0.6119  -1.0968  -1.1607  -1.2189  -1.2238  -1.0976
   2.2273570030   2.2201368466   1.61239  3.70025    2.5957   1.9247   1.9527   0.9575   0.4578   0.0096  -0.6136  -1.0984  -1.1623  -1.2205  -1.2254  -1.0992
   2.2279343108   2.2206999183   1.61307  3.70026    2.5938   1.9229   1.9509   0.9557   0.4561   0.0079  -0.6152  -1.1000  -1.1639  -1.2221  -1.2270  -1.1008
   2.2285116187   2.2212630656   1.61374  3.70028    2.5919   1.9211   1.9491   0.9539   0.4543   0.0062  -0.6169  -1.1016  -1.1655  -1.2237  -1.2286  -1.1024
   2.2290889266   2.2218259390   1.61443  3.70029    2.5900   1.9193   1.9473   0.9521   0.4526   0.0045  -0.6186  -1.1032  -1.1671  -1.2253  -1.2302  -1.1041
   2.2296662344   2.2223894408   1.61514  3.70030    2.5881   1.9174   1.9454   0.9503   0.4508   0.0027  -0.6203  -1.1049  -1.1688  -1.2270  -1.2319  -1.1057
   2.2302435423   2.2229522717   1.61584  3.70032    2.5862   1.9156   1.9436   0.9485   0.4490   0.0010  -0.6220  -1.1066  -1.1705  -1.2287  -1.2336  -1.1074
   2.2308208501   2.2235154322   1.61656  3.70033    2.5843   1.9137   1.9417   0.9467   0.4472  -0.0009  -0.6238  -1.1083  -1.1722  -1.2304  -1.2353  -1.1092
   2.2313981580   2.2240783523   1.61726  3.70034    2.5824   1.9118   1.9398   0.9449   0.4454  -0.0026  -0.6255  -1.1100  -1.1739  -1.2321  -1.2370  -1.1108
   2.2319754659   2.2246415408   1.61800  3.70035    2.5805   1.9099   1.9379   0.9430   0.4435  -0.0044  -0.6273  -1.1117  -1.1756  -1.2339  -1.2387  -1.1126
   2.2325527737   2.2252041386   1.61870  3.70036    2.5785   1.9081   1.9361   0.9412   0.4418  -0.0062  -0.6290  -1.1134  -1.1773  -1.2355  -1.2404  -1.1142
   2.2331300816   2.2257670817   1.61943  3.70037    2.5766   1.9062   1.9342   0.9393   0.4399  -0.0080  -0.6308  -1.1152  -1.1791  -1.2373  -1.2422  -1.1160
   2.2337073895   2.2263302678   1.62016  3.70038    2.5747   1.9043   1.9323   0.9374   0.4380  -0.0099  -0.6326  -1.1169  -1.1808  -1.2390  -1.2439  -1.1178
   2.2342846973   2.2268931853   1.62088  3.70039    2.5728   1.9024   1.9304   0.9356   0.4362  -0.0117  -0.6344  -1.1187  -1.1825  -1.2407  -1.2456  -1.1195
   2.2348620052   2.2274560209   1.62160  3.70040    2.5708   1.9005   1.9285   0.9337   0.4344  -0.0135  -0.6361  -1.1204  -1.1843  -1.2425  -1.2474  -1.1212
   2.2354393131   2.2280189538   1.62233  3.70041    2.5689   1.8986   1.9266   0.9319   0.4326  -0.0153  -0.6379  -1.1221  -1.1860  -1.2442  -1.2491  -1.1230
   2.2360166209   2.2285816131   1.62308  3.70042    2.5669   1.8967   1.9247   0.9299   0.4307  -0.0172  -0.6398  -1.1240  -1.1878  -1.2460  -1.2509  -1.1248
   2.2365939288   2.2291443587   1.62380  3.70043    2.5650   1.8948   1.9228   0.9281   0.4288  -0.0190  -0.6416  -1.1257  -1.1896  -1.2478  -1.2527  -1.1265
   2.2371712367   2.2297072132   1.62452  3.70044    2.5631   1.8929   1.9209   0.9262   0.4270  -0.0208  -0.6433  -1.1274  -1.1913  -1.2495  -1.2544  -1.1282
   2.2377485445   2.2302696543   1.62527  3.70045    2.5612   1.8910   1.9190   0.9243   0.4251  -0.0227  -0.6452  -1.1293  -1.1931  -1.2513  -1.2562  -1.1301
   2.2383258524   2.2308323362   1.62599  3.70046    2.5592   1.8891   1.9171   0.9225   0.4233  -0.0245  -0.6469  -1.1310  -1.1948  -1.2530  -1.2579  -1.1318
   2.2389031602   2.2313950064   1.62673  3.70047    2.5573   1.8872   1.9152   0.9206   0.4214  -0.0263  -0.6488  -1.1328  -1.1966  -1.2548  -1.2597  -1.1336
   2.2394804681   2.2319575278   1.62744  3.70048    2.5554   1.8853   1.9133   0.9188   0.4196  -0.0281  -0.6505  -1.1345  -1.1983  -1.2565  -1.2614  -1.1353
   2.2395730729   2.2320477376   1.62756  3.70048    2.5551   1.8850   1.9130   0.9185   0.4193  -0.0284  -0.6508  -1.1348  -1.1986  -1.2568  -1.2617  -1.1356
   2.2396656777   2.2321379474   1.62768  3.70048    2.5548   1.8847   1.9127   0.9181   0.4190  -0.0287  -0.6511  -1.1351  -1.1989  -1.2571  -1.2620  -1.1359
   2.2397582825   2.2322284059   1.62780  3.70048    2.5545   1.8844   1.9124   0.9178   0.4187  -0.0290  -0.6514  -1.1353  -1.1992  -1.2574  -1.2623  -1.1362
   2.2398508872   2.2323190285   1.62791  3.70049    2.5541   1.8841   1.9121   0.9175   0.4184  -0.0293  -0.6517  -1.1356  -1.1995  -1.2577  -1.2626  -1.1364
   2.2399434920   2.2324095645   1.62803  3.70049    2.5538   1.8838   1.9118   0.9172   0.4181  -0.0296  -0.6520  -1.1359  -1.1997  -1.2580  -1.2628  -1.1367
   2.2400360968   2.2324997647   1.62814  3.70049    2.5535   1.8835   1.9115   0.9170   0.4178  -0.0299  -0.6522  -1.1362  -1.2000  -1.2582  -1.2631  -1.1370
   2.2401287016   2.2325899552   1.62826  3.70049    2.5532   1.8832   1.9112   0.9167   0.4175  -0.0302  -0.6525  -1.1364  -1.2003  -1.2585  -1.2634  -1.1372
