# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 20.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
  10.8669067111  10.8669067111   4.47073  3.56380   -0.5863  -3.0247  -2.9754  -4.7830  -5.7585  -6.8135  -8.1054  -8.9840  -9.1950  -9.3471  -9.3583  -9.0448
  10.8669259830  10.8669259830   4.47080  3.56379   -0.5863  -3.0247  -2.9754  -4.7830  -5.7585  -6.8137  -8.1056  -8.9842  -9.1952  -9.3473  -9.3585  -9.0451
  10.8669452549  10.8669452549   4.47088  3.56378   -0.5863  -3.0247  -2.9754  -4.7830  -5.7586  -6.8138  -8.1058  -8.9844  -9.1954  -9.3476  -9.3588  -9.0453
  10.8669645268  10.8669645268   4.47095  3.56378   -0.5863  -3.0247  -2.9754  -4.7830  -5.7586  -6.8139  -8.1060  -8.9846  -9.1956  -9.3478  -9.3590  -9.0455
  10.8669837987  10.8669837987   4.47102  3.56377   -0.5863  -3.0247  -2.9754  -4.7830  -5.7586  -6.8141  -8.1062  -8.9848  -9.1959  -9.3480  -9.3592  -9.0458
  10.8670030706  10.8670030706   4.47109  3.56376   -0.5863  -3.0247  -2.9754  -4.7830  -5.7587  -6.8142  -8.1064  -8.9851  -9.1961  -9.3483  -9.3595  -9.0460
  10.8670223425  10.8670223425   4.47116  3.56375   -0.5863  -3.0247  -2.9754  -4.7830  -5.7587  -6.8143  -8.1066  -8.9853  -9.1963  -9.3485  -9.3597  -9.0462
  10.8670416144  10.8670416144   4.47124  3.56375   -0.5863  -3.0246  -2.9754  -4.7830  -5.7587  -6.8144  -8.1068  -8.9855  -9.1965  -9.3487  -9.3599  -9.0464
  10.8670608863  10.8670608863   4.47131  3.56374   -0.5863  -3.0246  -2.9754  -4.7830  -5.7588  -6.8146  -8.1070  -8.9857  -9.1968  -9.3489  -9.3602  -9.0467
  10.8670801581  10.8670801581   4.47138  3.56373   -0.5863  -3.0246  -2.9753  -4.7830  -5.7588  -6.8147  -8.1072  -8.9859  -9.1970  -9.3492  -9.3604  -9.0469
  10.8670994300  10.8670994300   4.47145  3.56373   -0.5863  -3.0246  -2.9753  -4.7830  -5.7588  -6.8148  -8.1074  -8.9861  -9.1972  -9.3494  -9.3606  -9.0471
  10.8671187019  10.8671187019   4.47152  3.56372   -0.5863  -3.0246  -2.9753  -4.7830  -5.7589  -6.8150  -8.1076  -8.9864  -9.1974  -9.3496  -9.3609  -9.0473
  10.8671379738  10.8671379738   4.47160  3.56371   -0.5863  -3.0246  -2.9753  -4.7830  -5.7589  -6.8151  -8.1078  -8.9866  -9.1977  -9.3499  -9.3611  -9.0476
  10.8671572457  10.8671572457   4.47167  3.56370   -0.5863  -3.0246  -2.9753  -4.7830  -5.7589  -6.8152  -8.1080  -8.9868  -9.1979  -9.3501  -9.3613  -9.0478
  10.8671765176  10.8671765176   4.47174  3.56370   -0.5863  -3.0246  -2.9753  -4.7830  -5.7590  -6.8154  -8.1082  -8.9870  -9.1981  -9.3503  -9.3615  -9.0480
  10.8671957895  10.8671957895   4.47181  3.56369   -0.5863  -3.0246  -2.9753  -4.7830  -5.7590  -6.8155  -8.1083  -8.9872  -9.1983  -9.3506  -9.3618  -9.0483
  10.8672150614  10.8672150614   4.47188  3.56368   -0.5863  -3.0245  -2.9753  -4.7830  -5.7590  -6.8156  -8.1085  -8.9874  -9.1986  -9.3508  -9.3620  -9.0485
  10.8672343333  10.8672343333   4.47196  3.56368   -0.5863  -3.0245  -2.9753  -4.7830  -5.7591  -6.8158  -8.1087  -8.9876  -9.1988  -9.3510  -9.3622  -9.0487
  10.8672536052  10.8672536052   4.47203  3.56367   -0.5863  -3.0245  -2.9752  -4.7830  -5.7591  -6.8159  -8.1089  -8.9879  -9.1990  -9.3512  -9.3625  -9.0489
  10.8672728771  10.8672728771   4.47209  3.56366   -0.5863  -3.0245  -2.9752  -4.7830  -5.7591  -6.8160  -8.1091  -8.9881  -9.1992  -9.3514  -9.3627  -9.0491
  10.8672921490  10.8672921490   4.47214  3.56366   -0.5864  -3.0245  -2.9752  -4.7830  -5.7591  -6.8161  -8.1092  -8.9882  -9.1994  -9.3516  -9.3628  -9.0493
  10.8673114209  10.8673114209   4.47219  3.56365   -0.5864  -3.0245  -2.9752  -4.7830  -5.7592  -6.8162  -8.1094  -8.9883  -9.1995  -9.3517  -9.3630  -9.0494
  10.8673306928  10.8673306928   4.47223  3.56365   -0.5864  -3.0245  -2.9752  -4.7830  -5.7592  -6.8163  -8.1095  -8.9885  -9.1997  -9.3519  -9.3631  -9.0496
  10.8673499647  10.8673499647   4.47228  3.56365   -0.5864  -3.0245  -2.9752  -4.7830  -5.7592  -6.8164  -8.1096  -8.9886  -9.1998  -9.3520  -9.3633  -9.0497
  10.8673692366  10.8673692366   4.47232  3.56364   -0.5864  -3.0245  -2.9752  -4.7830  -5.7592  -6.8165  -8.1097  -8.9887  -9.1999  -9.3522  -9.3634  -9.0499
  10.8673885085  10.8673885085   4.47237  3.56364   -0.5864  -3.0245  -2.9752  -4.7830  -5.7593  -6.8165  -8.1099  -8.9889  -9.2001  -9.3523  -9.3635  -9.0500
  10.8674077804  10.8674077804   4.47241  3.56363   -0.5864  -3.0245  -2.9752  -4.7830  -5.7593  -6.8166  -8.1100  -8.9890  -9.2002  -9.3525  -9.3637  -9.0502
  10.8674270523  10.8674270523   4.47246  3.56363   -0.5864  -3.0245  -2.9752  -4.7830  -5.7593  -6.8167  -8.1101  -8.9891  -9.2004  -9.3526  -9.3638  -9.0503
  10.8674463242  10.8674463242   4.47250  3.56362   -0.5864  -3.0245  -2.9752  -4.7830  -5.7593  -6.8168  -8.1102  -8.9893  -9.2005  -9.3527  -9.3640  -9.0504
  10.8674655960  10.8674655960   4.47255  3.56362   -0.5864  -3.0245  -2.9752  -4.7830  -5.7594  -6.8169  -8.1103  -8.9894  -9.2006  -9.3529  -9.3641  -9.0506
  10.8674848679  10.8674848679   4.47260  3.56362   -0.5864  -3.0245  -2.9752  -4.7830  -5.7594  -6.8170  -8.1105  -8.9896  -9.2008  -9.3530  -9.3643  -9.0507
  10.8675041398  10.8675041398   4.47264  3.56361   -0.5864  -3.0245  -2.9752  -4.7830  -5.7594  -6.8171  -8.1106  -8.9897  -9.2009  -9.3532  -9.3644  -9.0509
  10.8675234117  10.8675234117   4.47269  3.56361   -0.5864  -3.0245  -2.9752  -4.7830  -5.7594  -6.8171  -8.1107  -8.9898  -9.2011  -9.3533  -9.3646  -9.0510
  10.8675426836  10.8675426836   4.47273  3.56360   -0.5864  -3.0245  -2.9752  -4.7830  -5.7594  -6.8172  -8.1108  -8.9900  -9.2012  -9.3535  -9.3647  -9.0512
  10.8675619555  10.8675619555   4.47278  3.56360   -0.5864  -3.0245  -2.9752  -4.7830  -5.7595  -6.8173  -8.1110  -8.9901  -9.2013  -9.3536  -9.3648  -9.0513
  10.8675812274  10.8675812274   4.47282  3.56360   -0.5864  -3.0245  -2.9752  -4.7830  -5.7595  -6.8174  -8.1111  -8.9902  -9.2015  -9.3537  -9.3650  -9.0514
  10.8676004993  10.8676004993   4.47287  3.56359   -0.5865  -3.0245  -2.9752  -4.7830  -5.7595  -6.8175  -8.1112  -8.9904  -9.2016  -9.3539  -9.3651  -9.0516
  10.8676197712  10.8676197712   4.47291  3.56359   -0.5865  -3.0245  -2.9752  -4.7830  -5.7595  -6.8176  -8.1113  -8.9905  -9.2018  -9.3540  -9.3653  -9.0517
  10.8676390431  10.8676390431   4.47296  3.56358   -0.5865  -3.0245  -2.9752  -4.7830  -5.7596  -6.8177  -8.1114  -8.9906  -9.2019  -9.3542  -9.3654  -9.0519
  10.8676583150  10.8676583150   4.47300  3.56358   -0.5865  -3.0245  -2.9752  -4.7830  -5.7596  -6.8177  -8.1116  -8.9908  -9.2021  -9.3543  -9.3656  -9.0520
  10.8676775869  10.8676775869   4.47305  3.56357   -0.5865  -3.0245  -2.9752  -4.7830  -5.7596  -6.8178  -8.1117  -8.9909  -9.2022  -9.3545  -9.3657  -9.0521
  10.8676968588  10.8676968588   4.47310  3.56357   -0.5865  -3.0245  -2.9752  -4.7830  -5.7596  -6.8179  -8.1118  -8.9910  -9.2023  -9.3546  -9.3658  -9.0523
  10.8677161307  10.8677161307   4.47314  3.56357   -0.5865  -3.0245  -2.9752  -4.7830  -5.7597  -6.8180  -8.1119  -8.9912  -9.2025  -9.3547  -9.3660  -9.0524
  10.8677354026  10.8677354026   4.47319  3.56356   -0.5865  -3.0244  -2.9752  -4.7830  -5.7597  -6.8181  -8.1121  -8.9913  -9.2026  -9.3549  -9.3661  -9.0526
  10.8677546745  10.8677546745   4.47323  3.56356   -0.5865  -3.0244  -2.9752  -4.7830  -5.7597  -6.8182  -8.1122  -8.9914  -9.2027  -9.3550  -9.3663  -9.0527
  10.8677739464  10.8677739464   4.47327  3.56355   -0.5865  -3.0244  -2.9752  -4.7830  -5.7597  -6.8182  -8.1123  -8.9916  -9.2029  -9.3552  -9.3664  -9.0528
  10.8677932183  10.8677932183   4.47331  3.56355   -0.5865  -3.0244  -2.9752  -4.7830  -5.7598  -6.8183  -8.1124  -8.9917  -9.2030  -9.3553  -9.3665  -9.0530
  10.8678124902  10.8678124902   4.47336  3.56355   -0.5865  -3.0244  -2.9752  -4.7830  -5.7598  -6.8184  -8.1125  -8.9918  -9.2031  -9.3554  -9.3667  -9.0531
  10.8678317620  10.8678317620   4.47340  3.56354   -0.5865  -3.0244  -2.9752  -4.7830  -5.7598  -6.8185  -8.1126  -8.9919  -9.2033  -9.3556  -9.3668  -9.0532
  10.8678510339  10.8678510339   4.47344  3.56354   -0.5865  -3.0244  -2.9752  -4.7830  -5.7598  -6.8186  -8.1127  -8.9921  -9.2034  -9.3557  -9.3669  -9.0534
  10.8678703058  10.8678703058   4.47348  3.56353   -0.5865  -3.0244  -2.9752  -4.7830  -5.7598  -6.8186  -8.1129  -8.9922  -9.2035  -9.3558  -9.3671  -9.0535
  10.8678895777  10.8678895777   4.47353  3.56353   -0.5866  -3.0244  -2.9752  -4.7830  -5.7599  -6.8187  -8.1130  -8.9923  -9.2037  -9.3560  -9.3672  -9.0536
  10.8679088496  10.8679088496   4.47357  3.56353   -0.5866  -3.0244  -2.9752  -4.7830  -5.7599  -6.8188  -8.1131  -8.9924  -9.2038  -9.3561  -9.3673  -9.0538
  10.8679281215  10.8679281215   4.47361  3.56352   -0.5866  -3.0244  -2.9752  -4.7830  -5.7599  -6.8189  -8.1132  -8.9926  -9.2039  -9.3562  -9.3675  -9.0539
  10.8679473934  10.8679473934   4.47364  3.56352   -0.5866  -3.0244  -2.9752  -4.7830  -5.7599  -6.8189  -8.1133  -8.9927  -9.2040  -9.3563  -9.3676  -9.0540
  10.8679666653  10.8679666653   4.47367  3.56352   -0.5866  -3.0244  -2.9752  -4.7830  -5.7599  -6.8190  -8.1133  -8.9927  -9.2041  -9.3564  -9.3677  -9.0541
  10.8679859372  10.8679859372   4.47369  3.56351   -0.5866  -3.0244  -2.9752  -4.7830  -5.7600  -6.8190  -8.1134  -8.9928  -9.2042  -9.3565  -9.3677  -9.0541
  10.8680052091  10.8680052091   4.47371  3.56351   -0.5866  -3.0244  -2.9752  -4.7830  -5.7600  -6.8191  -8.1135  -8.9929  -9.2042  -9.3565  -9.3678  -9.0542
  10.8680244810  10.8680244810   4.47374  3.56351   -0.5866  -3.0244  -2.9752  -4.7831  -5.7600  -6.8191  -8.1135  -8.9929  -9.2043  -9.3566  -9.3679  -9.0543
  10.8680437529  10.8680437529   4.47376  3.56351   -0.5866  -3.0244  -2.9752  -4.7831  -5.7600  -6.8192  -8.1136  -8.9930  -9.2044  -9.3567  -9.3679  -9.0544
  10.8680630248  10.8680630248   4.47378  3.56351   -0.5866  -3.0245  -2.9752  -4.7831  -5.7600  -6.8192  -8.1137  -8.9931  -9.2045  -9.3568  -9.3680  -9.0544
  10.8680822967  10.8680822967   4.47381  3.56350   -0.5866  -3.0245  -2.9752  -4.7831  -5.7600  -6.8193  -8.1137  -8.9931  -9.2045  -9.3568  -9.3681  -9.0545
  10.8681015686  10.8681015686   4.47383  3.56350   -0.5866  -3.0245  -2.9752  -4.7831  -5.7601  -6.8193  -8.1138  -8.9932  -9.2046  -9.3569  -9.3682  -9.0546
  10.8681208405  10.8681208405   4.47385  3.56350   -0.5866  -3.0245  -2.9752  -4.7831  -5.7601  -6.8193  -8.1138  -8.9933  -9.2047  -9.3570  -9.3682  -9.0546
  10.8681401124  10.8681401124   4.47387  3.56350   -0.5866  -3.0245  -2.9752  -4.7831  -5.7601  -6.8194  -8.1139  -8.9933  -9.2047  -9.3570  -9.3683  -9.0547
  10.8681593843  10.8681593843   4.47390  3.56350   -0.5866  -3.0245  -2.9752  -4.7831  -5.7601  -6.8194  -8.1140  -8.9934  -9.2048  -9.3571  -9.3684  -9.0548
  10.8681786562  10.8681786562   4.47392  3.56349   -0.5866  -3.0245  -2.9752  -4.7831  -5.7601  -6.8195  -8.1140  -8.9935  -9.2049  -9.3572  -9.3684  -9.0549
  10.8681979280  10.8681979280   4.47394  3.56349   -0.5867  -3.0245  -2.9752  -4.7831  -5.7601  -6.8195  -8.1141  -8.9935  -9.2049  -9.3573  -9.3685  -9.0549
  10.8682171999  10.8682171999   4.47397  3.56349   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8196  -8.1142  -8.9936  -9.2050  -9.3573  -9.3686  -9.0550
  10.8682364718  10.8682364718   4.47399  3.56349   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8196  -8.1142  -8.9937  -9.2051  -9.3574  -9.3687  -9.0551
  10.8682557437  10.8682557437   4.47401  3.56349   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8197  -8.1143  -8.9937  -9.2052  -9.3575  -9.3687  -9.0551
  10.8682750156  10.8682750156   4.47404  3.56348   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8197  -8.1143  -8.9938  -9.2052  -9.3575  -9.3688  -9.0552
  10.8682942875  10.8682942875   4.47406  3.56348   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8197  -8.1144  -8.9939  -9.2053  -9.3576  -9.3689  -9.0553
  10.8683135594  10.8683135594   4.47408  3.56348   -0.5867  -3.0245  -2.9752  -4.7831  -5.7602  -6.8198  -8.1145  -8.9939  -9.2054  -9.3577  -9.3689  -9.0553
  10.8683328313  10.8683328313   4.47410  3.56348   -0.5867  -3.0245  -2.9752  -4.7831  -5.7603  -6.8198  -8.1145  -8.9940  -9.2054  -9.3577  -9.3690  -9.0554
  10.8683521032  10.8683521032   4.47412  3.56348   -0.5867  -3.0245  -2.9752  -4.7832  -5.7603  -6.8199  -8.1146  -8.9941  -9.2055  -9.3578  -9.3691  -9.0555
  10.8683713751  10.8683713751   4.47415  3.56348   -0.5867  -3.0245  -2.9752  -4.7832  -5.7603  -6.8199  -8.1146  -8.9941  -9.2056  -9.3579  -9.3691  -9.0555
  10.8683906470  10.8683906470   4.47417  3.56347   -0.5867  -3.0245  -2.9753  -4.7832  -5.7603  -6.8199  -8.1147  -8.9942  -9.2056  -9.3580  -9.3692  -9.0556
  10.8684099189  10.8684099189   4.47419  3.56347   -0.5867  -3.0245  -2.9753  -4.7832  -5.7603  -6.8200  -8.1147  -8.9943  -9.2057  -9.3580  -9.3693  -9.0557
  10.8684291908  10.8684291908   4.47421  3.56347   -0.5867  -3.0245  -2.9753  -4.7832  -5.7603  -6.8200  -8.1148  -8.9943  -9.2058  -9.3581  -9.3693  -9.0558
  10.8684484627  10.8684484627   4.47423  3.56347   -0.5867  -3.0245  -2.9753  -4.7832  -5.7603  -6.8201  -8.1149  -8.9944  -9.2058  -9.3582  -9.3694  -9.0558
  10.8684677346  10.8684677346   4.47425  3.56347   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8201  -8.1149  -8.9945  -9.2059  -9.3582  -9.3695  -9.0559
  10.8684870065  10.8684870065   4.47428  3.56346   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8202  -8.1150  -8.9945  -9.2060  -9.3583  -9.3696  -9.0560
  10.8685062784  10.8685062784   4.47430  3.56346   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8202  -8.1150  -8.9946  -9.2060  -9.3584  -9.3696  -9.0560
  10.8685255503  10.8685255503   4.47432  3.56346   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8202  -8.1151  -8.9946  -9.2061  -9.3584  -9.3697  -9.0561
  10.8685448222  10.8685448222   4.47434  3.56346   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8203  -8.1152  -8.9947  -9.2062  -9.3585  -9.3698  -9.0562
  10.8685640940  10.8685640940   4.47436  3.56346   -0.5868  -3.0245  -2.9753  -4.7832  -5.7604  -6.8203  -8.1152  -8.9948  -9.2062  -9.3586  -9.3698  -9.0562
  10.8685833659  10.8685833659   4.47439  3.56345   -0.5868  -3.0245  -2.9753  -4.7832  -5.7605  -6.8204  -8.1153  -8.9948  -9.2063  -9.3586  -9.3699  -9.0563
  10.8686026378  10.8686026378   4.47441  3.56345   -0.5868  -3.0246  -2.9753  -4.7832  -5.7605  -6.8204  -8.1153  -8.9949  -9.2064  -9.3587  -9.3700  -9.0564
  10.8686219097  10.8686219097   4.47443  3.56345   -0.5868  -3.0246  -2.9753  -4.7832  -5.7605  -6.8205  -8.1154  -8.9950  -9.2064  -9.3588  -9.3700  -9.0564
  10.8686411816  10.8686411816   4.47444  3.56345   -0.5868  -3.0246  -2.9753  -4.7832  -5.7605  -6.8205  -8.1154  -8.9950  -9.2065  -9.3588  -9.3701  -9.0565
  10.8686604535  10.8686604535   4.47445  3.56345   -0.5868  -3.0246  -2.9753  -4.7833  -5.7605  -6.8205  -8.1155  -8.9950  -9.2065  -9.3588  -9.3701  -9.0565
  10.8686797254  10.8686797254   4.47447  3.56345   -0.5868  -3.0246  -2.9753  -4.7833  -5.7605  -6.8205  -8.1155  -8.9951  -9.2065  -9.3589  -9.3701  -9.0565
  10.8686989973  10.8686989973   4.47448  3.56345   -0.5868  -3.0246  -2.9753  -4.7833  -5.7605  -6.8206  -8.1155  -8.9951  -9.2066  -9.3589  -9.3702  -9.0566
  10.8687182692  10.8687182692   4.47449  3.56345   -0.5868  -3.0246  -2.9753  -4.7833  -5.7605  -6.8206  -8.1155  -8.9951  -9.2066  -9.3589  -9.3702  -9.0566
  10.8687375411  10.8687375411   4.47450  3.56345   -0.5868  -3.0246  -2.9753  -4.7833  -5.7606  -6.8206  -8.1156  -8.9952  -9.2066  -9.3590  -9.3702  -9.0566
  10.8687568130  10.8687568130   4.47451  3.56345   -0.5869  -3.0246  -2.9753  -4.7833  -5.7606  -6.8206  -8.1156  -8.9952  -9.2067  -9.3590  -9.3703  -9.0567
  10.8687760849  10.8687760849   4.47453  3.56344   -0.5869  -3.0246  -2.9753  -4.7833  -5.7606  -6.8207  -8.1156  -8.9952  -9.2067  -9.3591  -9.3703  -9.0567
  10.8687953568  10.8687953568   4.47454  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8207  -8.1157  -8.9953  -9.2067  -9.3591  -9.3704  -9.0567
  10.8688146287  10.8688146287   4.47455  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8207  -8.1157  -8.9953  -9.2068  -9.3591  -9.3704  -9.0568
  10.8688339006  10.8688339006   4.47456  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8207  -8.1157  -8.9953  -9.2068  -9.3592  -9.3704  -9.0568
  10.8688531725  10.8688531725   4.47458  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8207  -8.1158  -8.9954  -9.2069  -9.3592  -9.3705  -9.0569
  10.8688724444  10.8688724444   4.47459  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8208  -8.1158  -8.9954  -9.2069  -9.3592  -9.3705  -9.0569
  10.8688917163  10.8688917163   4.47460  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7606  -6.8208  -8.1158  -8.9955  -9.2069  -9.3593  -9.3705  -9.0569
  10.8689109882  10.8689109882   4.47461  3.56344   -0.5869  -3.0246  -2.9754  -4.7833  -5.7607  -6.8208  -8.1159  -8.9955  -9.2070  -9.3593  -9.3706  -9.0570
  10.8689302600  10.8689302600   4.47463  3.56344   -0.5869  -3.0246  -2.9754  -4.7834  -5.7607  -6.8208  -8.1159  -8.9955  -9.2070  -9.3594  -9.3706  -9.0570
  10.8689495319  10.8689495319   4.47464  3.56344   -0.5869  -3.0247  -2.9754  -4.7834  -5.7607  -6.8209  -8.1159  -8.9956  -9.2070  -9.3594  -9.3707  -9.0570
  10.8689688038  10.8689688038   4.47465  3.56344   -0.5869  -3.0247  -2.9754  -4.7834  -5.7607  -6.8209  -8.1160  -8.9956  -9.2071  -9.3594  -9.3707  -9.0571
  10.8689880757  10.8689880757   4.47466  3.56343   -0.5869  -3.0247  -2.9754  -4.7834  -5.7607  -6.8209  -8.1160  -8.9956  -9.2071  -9.3595  -9.3707  -9.0571
  10.8690073476  10.8690073476   4.47467  3.56343   -0.5869  -3.0247  -2.9754  -4.7834  -5.7607  -6.8209  -8.1160  -8.9957  -9.2071  -9.3595  -9.3708  -9.0571
  10.8690266195  10.8690266195   4.47468  3.56343   -0.5869  -3.0247  -2.9754  -4.7834  -5.7607  -6.8210  -8.1161  -8.9957  -9.2072  -9.3595  -9.3708  -9.0572
  10.8690458914  10.8690458914   4.47470  3.56343   -0.5870  -3.0247  -2.9754  -4.7834  -5.7607  -6.8210  -8.1161  -8.9957  -9.2072  -9.3596  -9.3708  -9.0572
  10.8690651633  10.8690651633   4.47471  3.56343   -0.5870  -3.0247  -2.9754  -4.7834  -5.7608  -6.8210  -8.1161  -8.9958  -9.2072  -9.3596  -9.3709  -9.0572
  10.8690844352  10.8690844352   4.47472  3.56343   -0.5870  -3.0247  -2.9754  -4.7834  -5.7608  -6.8210  -8.1162  -8.9958  -9.2073  -9.3596  -9.3709  -9.0573
  10.8691037071  10.8691037071   4.47473  3.56343   -0.5870  -3.0247  -2.9755  -4.7834  -5.7608  -6.8211  -8.1162  -8.9958  -9.2073  -9.3597  -9.3709  -9.0573
  10.8691229790  10.8691229790   4.47473  3.56343   -0.5870  -3.0247  -2.9755  -4.7834  -5.7608  -6.8211  -8.1162  -8.9958  -9.2073  -9.3597  -9.3709  -9.0573
  10.8691422509  10.8691422509   4.47474  3.56343   -0.5870  -3.0247  -2.9755  -4.7834  -5.7608  -6.8211  -8.1162  -8.9958  -9.2073  -9.3597  -9.3710  -9.0573
  10.8691615228  10.8691615228   4.47474  3.56343   -0.5870  -3.0247  -2.9755  -4.7834  -5.7608  -6.8211  -8.1162  -8.9958  -9.2073  -9.3597  -9.3710  -9.0573
  10.8691807947  10.8691807947   4.47475  3.56343   -0.5870  -3.0247  -2.9755  -4.7835  -5.7608  -6.8211  -8.1162  -8.9959  -9.2074  -9.3597  -9.3710  -9.0574
  10.8692000666  10.8692000666   4.47475  3.56343   -0.5870  -3.0247  -2.9755  -4.7835  -5.7608  -6.8211  -8.1162  -8.9959  -9.2074  -9.3597  -9.3710  -9.0574
  10.8692193385  10.8692193385   4.47476  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7608  -6.8211  -8.1163  -8.9959  -9.2074  -9.3597  -9.3710  -9.0574
  10.8692386104  10.8692386104   4.47476  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7608  -6.8211  -8.1163  -8.9959  -9.2074  -9.3597  -9.3710  -9.0574
  10.8692578823  10.8692578823   4.47476  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7609  -6.8211  -8.1163  -8.9959  -9.2074  -9.3598  -9.3710  -9.0574
  10.8692771542  10.8692771542   4.47477  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7609  -6.8212  -8.1163  -8.9959  -9.2074  -9.3598  -9.3710  -9.0574
  10.8692964261  10.8692964261   4.47477  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7609  -6.8212  -8.1163  -8.9959  -9.2074  -9.3598  -9.3710  -9.0574
  10.8693156979  10.8693156979   4.47478  3.56343   -0.5870  -3.0248  -2.9755  -4.7835  -5.7609  -6.8212  -8.1163  -8.9959  -9.2074  -9.3598  -9.3711  -9.0574
  10.8693349698  10.8693349698   4.47478  3.56343   -0.5871  -3.0248  -2.9756  -4.7835  -5.7609  -6.8212  -8.1163  -8.9959  -9.2074  -9.3598  -9.3711  -9.0574
  10.8693542417  10.8693542417   4.47478  3.56343   -0.5871  -3.0248  -2.9756  -4.7835  -5.7609  -6.8212  -8.1163  -8.9960  -9.2075  -9.3598  -9.3711  -9.0575
  10.8693735136  10.8693735136   4.47479  3.56343   -0.5871  -3.0248  -2.9756  -4.7835  -5.7609  -6.8212  -8.1163  -8.9960  -9.2075  -9.3598  -9.3711  -9.0575
  10.8693927855  10.8693927855   4.47479  3.56343   -0.5871  -3.0248  -2.9756  -4.7836  -5.7609  -6.8212  -8.1163  -8.9960  -9.2075  -9.3598  -9.3711  -9.0575
  10.8694120574  10.8694120574   4.47480  3.56343   -0.5871  -3.0248  -2.9756  -4.7836  -5.7609  -6.8212  -8.1164  -8.9960  -9.2075  -9.3598  -9.3711  -9.0575
  10.8694313293  10.8694313293   4.47480  3.56343   -0.5871  -3.0248  -2.9756  -4.7836  -5.7609  -6.8212  -8.1164  -8.9960  -9.2075  -9.3599  -9.3711  -9.0575
  10.8694506012  10.8694506012   4.47480  3.56343   -0.5871  -3.0249  -2.9756  -4.7836  -5.7609  -6.8212  -8.1164  -8.9960  -9.2075  -9.3599  -9.3711  -9.0575
  10.8694698731  10.8694698731   4.47481  3.56343   -0.5871  -3.0249  -2.9756  -4.7836  -5.7610  -6.8212  -8.1164  -8.9960  -9.2075  -9.3599  -9.3711  -9.0575
  10.8694891450  10.8694891450   4.47481  3.56343   -0.5871  -3.0249  -2.9756  -4.7836  -5.7610  -6.8213  -8.1164  -8.9960  -9.2075  -9.3599  -9.3711  -9.0575
  10.8695084169  10.8695084169   4.47482  3.56343   -0.5871  -3.0249  -2.9756  -4.7836  -5.7610  -6.8213  -8.1164  -8.9960  -9.2075  -9.3599  -9.3712  -9.0575
  10.8695276888  10.8695276888   4.47482  3.56343   -0.5871  -3.0249  -2.9756  -4.7836  -5.7610  -6.8213  -8.1164  -8.9960  -9.2075  -9.3599  -9.3712  -9.0575
  10.8861397217  10.8861397217   4.46261  3.56497   -0.5934  -3.0361  -2.9867  -4.7938  -5.7633  -6.8011  -8.0827  -8.9576  -9.1671  -9.3186  -9.3296  -9.0163
  10.9027517547  10.9027517547   4.44786  3.56686   -0.6014  -3.0498  -3.0002  -4.8059  -5.7658  -6.7767  -8.0420  -8.9109  -9.1181  -9.2686  -9.2792  -8.9663
  10.9193637876  10.9193637876   4.42514  3.56940   -0.6069  -3.0590  -3.0093  -4.8116  -5.7587  -6.7359  -7.9800  -8.8412  -9.0450  -9.1942  -9.2044  -8.8924
  10.9359758206  10.9359758206   4.39806  3.57234   -0.6134  -3.0646  -3.0148  -4.8108  -5.7434  -6.6854  -7.9064  -8.7590  -8.9586  -9.1062  -9.1159  -8.8058
  10.9525878535  10.9525878535   4.36866  3.57564   -0.6261  -3.0685  -3.0187  -4.8050  -5.7220  -6.6295  -7.8265  -8.6694  -8.8641  -9.0101  -9.0195  -8.7121
